
62.210.80.20 - - [17/Sep/2016:14:07:11 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
66.249.76.49 - - [17/Sep/2016:15:34:30 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.50 - - [17/Sep/2016:16:44:10 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
141.8.142.20 - - [17/Sep/2016:19:31:48 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
141.8.142.20 - - [17/Sep/2016:19:31:52 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
66.249.66.120 - - [17/Sep/2016:20:53:24 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.48 - - [17/Sep/2016:22:50:45 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.49 - - [17/Sep/2016:22:50:46 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.33 - - [18/Sep/2016:00:27:05 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.30 - - [18/Sep/2016:13:14:02 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.33 - - [18/Sep/2016:13:14:02 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
220.181.51.108 - - [18/Sep/2016:19:07:21 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
123.125.71.94 - - [18/Sep/2016:19:07:22 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
